Feature ID	Taxon	Confidence
0271e575cdd4cb50705f184f30a85b3d	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9968868463400482
1eaeb6028d445e31ee28cadc952d30a9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__	0.8349741052967642
ccfff6a9069ab1ec7535b15f6e2758fd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	0.9996197713095564
c09877360830a12524b2f451242e61e1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9591802288476559
7d2c2c6b7266b64176550ead3f3abb59	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9983353908118536
e307c80676b1064aa6a9f97f28587e61	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7x;s__	0.9809415928953537
b8bdea9d881ffb9230050040be532c6b	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae	0.7737112301796385
fc9c3ec8a10e22d21f21733fe5bedfab	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9960266620347732
bc07619bef1795a66214153ca51df3d6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	0.9995106351254217
eefce6f2b82c16b11da8ae95a9a6d594	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9118406020298206
4a5ef8d61505253517d5d6c6470be53e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9950504083284162
cd220fe60183c0139becf0a3af43ea4e	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.997638636587553
f621bf73c50fa8c12f20fc2eda53d5f9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.991785365603053
d6ba14bf95562359a9be677aad250c37	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9991684887432886
927867fddecdbb179a1ca987fe7a4be6	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9998992960306035
d780c4b408213bb4f0fda2089309ac3d	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9948091371964617
099fc3958ab8385e4b9e8e1b5a5d8667	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.996251694656596
8b480471cfba0686847e4117588cb062	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium;s__	0.9942263047616087
898183b561673860d2ef27068a8eda7f	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9062858400720336
1d593bc1c79fce2482d03271f31f84dc	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.9988654801481403
c9a4e4b78f44ee7d270f1573420ecc20	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.9662591063176202
79b0ee81e29c4528226ccd6313b568c4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.9987256946760473
f65ef723c571fbf17228bc3ec779be88	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	0.9998337959163404
0eb056ca9f1e1bf3dce8ba71d9812914	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.9995329466031107
e51a61f81613e8872ed424245a8c175a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.931646592496394
9df7d8518d7b877cdbd16f8d747d62bd	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9945758418256391
0ff7942e25ef71f8fb52b5651c8d03c8	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.9996554583366866
521a80834d35034efb7fff3f878a3874	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9981814812018459
3c79cd1b46b9ed737831fd57f7292abb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__	0.741417978114892
32e91adedb690b86fad46ac4fa5f15a2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	0.9390759236499772
b33b857aeb90fc9fdd2aa5ff1f71aa65	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9040848203624904
694d5b77c47c8847751d8e4f52332ad0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.9665960700543201
0868998dfbd7dd05585c1895f683f957	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9998703648093172
7ae002018e4851ede827280655c1039d	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9977608244654859
346c0ec428bc687c3f1d4b9512b1274d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	0.9625229621904655
b3350e538530fb956e06eabd90046085	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9987116120273414
c1c681e4015ee440ea322fb6bbeda620	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__	0.8333187665249299
1f5e1cbcbec1c203b8813ac2ab2e1bee	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9995231572185044
e778e76f22657ade90ca30acb7a311fe	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9109897398364142
abb5442e5ee18a71eb87d37515b62648	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9767295180404555
5fb519e88ac91e721aba5a178a325f86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.9984072623270875
a58e7f7d7af7e0d04b77d992641e8ec8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9966056343916764
8054c05e9e516fe706398ed1598e4577	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.9999505075417842
ce7f098847dda8cc9ca8d49950291ee2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.98919051706343
228c9062f51c593ed91fd1821181fcd1	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae	0.9764665055627595
257454cd8202a44148697c9631a09e8e	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9949765302455845
3f057eb99932378d045f78dc789c6fba	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.8616131471688583
21a103337d9804b22fda7422c002e05c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.9310258759694425
1ffaba2669d7c3e377b07f8adcd6ad6b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	0.9999006353423014
8a3efa35d889b4c3472db7f2402f763f	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.8936918494469264
1c64fe1fd5c86768b05127a56ede82aa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.9560392521022403
d053a0605fd7ce6444307c6eba3694a2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9990791140437079
dc12da24f41b52a21dcef40acb254fb0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9996740935538164
dc466edd6faed4b2f60744a41282286f	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9999860724704489
11413d6267cb0b6573a770cbff4d6321	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	0.9874505178682585
d13a66defe7414fea7c3748a7ef50a0c	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__	0.882691894803252
2504efbaee42cfedcec023a6750528e1	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9991840334306602
bd83d4c6ffe3a09f08e1308eec4d6998	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__	0.9928273107195792
8d6481fc5280cc02815f610959fcc869	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__	0.9219907423852397
cfbb5882aadb394d5f7c6356cf507d7f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	0.9999783040596527
54ede9ac30d73074680562a6958c3355	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9982220818293042
d75b06c3fd6a70cba749e7cea7da84be	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9958519815478555
7d1d31919e4119e9109223abe901f8fd	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	0.9618415528519342
77cbd074cb76558c36145902dd87bf11	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__	0.9965983284532909
4efb6fb7d7ea78449b24646f6139c514	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9999998914995873
072b36bb047c612b05c3b49de33ab2df	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9955423567820932
e63383029ae6a4739beb7240002b2136	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	0.9999693607867415
2ea377b748d39b4bd23e199f10763c82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__	0.7867132716143139
45a667e78e839482f832c8d8a959b55d	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	0.9688459948583359
54ade97171a0cf5b6a0eef1c5163a987	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.9983876243926618
41d9056670a183eee2f42ca0cbb759f8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9996813614152884
dd5ce83fa7e2b940be67b5903e7cd825	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.9366094086632931
34c4b10707126657efef8601c8ee8210	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.9999683430522622
1161c3ae59f582d861d126dd42d75046	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas;s__	0.9999624002865168
be4c90213c8733ea540fbffed3555c99	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9873010341178033
