"baseMean","log2FoldChange","lfcSE","pvalue","padj","pathway","meanNorm_sev","prev_sev"
23.7215659085509,-0.000117728448703544,0.0193793913262414,0.611867813895015,0.981290793295834,"12DICHLORETHDEG-PWY",3.63284536326936,0.192982456140351
61.1054883032877,0.00023958249018045,0.0193756998925332,0.589154336920617,0.980371627402781,"14DICHLORBENZDEG-PWY",35.9816294988157,0.631578947368421
31702.2165880575,-0.000471213647138704,0.0190172311140656,0.897729249943386,0.986795443277594,"1CMET2-PWY",29220.1341809985,1
444.034189570555,-0.000100550963865732,0.0193779578610583,0.76108964859056,0.981290793295834,"3-HYDROXYPHENYLACETATE-DEGRADATION-PWY",595.88114759138,0.68421052631579
22.5848029497371,7.98189950301699e-05,0.0193795170809051,0.718299104898504,0.981290793295834,"AEROBACTINSYN-PWY",73.1190457889013,0.31578947368421
1205.72781044715,-0.00243100477946073,0.0193669737428636,0.000880882616687663,0.227689594069021,"ALLANTOINDEG-PWY",1980.69007727633,1
29772.0548552371,-0.00213793043996134,0.0190401473309092,0.547477894813527,0.975348467356041,"ANAEROFRUCAT-PWY",29949.5023932648,1
51385.0339972293,7.88076569842305e-05,0.0187897995964553,0.986345200587729,0.999644237000148,"ANAGLYCOLYSIS-PWY",50490.4555698326,1
19389.0305776867,0.00169335406974247,0.0191888801662739,0.529578375938933,0.975348467356041,"ARG+POLYAMINE-SYN",18801.4435197847,1
7.6469403304021,0.000150816797749828,0.019380101661838,0.352441547483492,0.963929870978775,"ARGDEG-IV-PWY",319.866941565801,0.31578947368421
45.5385992818167,-5.89299435097798e-05,0.0193790872132116,0.818049160438088,0.981290793295834,"ARGDEG-PWY",120.284158828292,0.333333333333333
16265.009687404,0.00271498797075406,0.0192164206899043,0.276968728855076,0.963929870978775,"ARGININE-SYN4-PWY",14398.2377276233,1
29674.7973246166,-0.00269508188509858,0.0190269786259996,0.456450446062163,0.963929870978775,"ARGSYN-PWY",32374.4506875858,1
29505.2547750667,-0.00375501711676565,0.0190627626267851,0.274902387634814,0.963929870978775,"ARGSYNBSUB-PWY",32370.5286191404,1
54330.8815875087,0.00104005954872354,0.0188979186576881,0.804057589568281,0.981290793295834,"ARO-PWY",55522.8427517294,1
20292.9687544428,0.000327229383137362,0.0192469156138422,0.88478680694598,0.986795443277594,"ASPASN-PWY",20001.025789127,1
976.668628447984,-0.00127784317232772,0.0193748961475895,0.00743556789886732,0.352262993734597,"AST-PWY",1689.86697574291,0.929824561403509
51556.8654579715,0.000930810268608815,0.0190790048457225,0.781362712278587,0.981290793295834,"BRANCHED-CHAIN-AA-SYN-PWY",54730.2168583304,1
46406.497333533,0.000255996125784931,0.0186910248763677,0.958688772931178,0.997329424782683,"CALVIN-PWY",43036.2175209423,1
405.8091547961,0.000179271803566324,0.0193652372024568,0.81716398543717,0.981290793295834,"CARNMET-PWY",461.647465823155,1
687.665143092535,-0.00127353018795077,0.0193722247286025,0.0269187142780939,0.407699978291544,"CATECHOL-ORTHO-CLEAVAGE-PWY",1194.98513221859,0.912280701754386
25.9356298125439,-1.40930366198011e-06,0.0193783969729286,0.996299938180628,0.999991564769918,"CHLOROPHYLL-SYN",42.3875586810763,0.43859649122807
10664.1123376279,-0.000327402384499468,0.0192709195902468,0.873047840835115,0.986795443277594,"CITRULBIO-PWY",11177.0613973,1
56060.9739527601,0.002805127367925,0.0189645700512531,0.473018606338544,0.963929870978775,"COA-PWY",55829.1734782864,1
52970.2324442367,0.00326577351643524,0.0189069026249591,0.431918719306914,0.963929870978775,"COA-PWY-1",52093.1200286155,1
11582.562802804,0.000234940160801803,0.0192736016307355,0.907598775026794,0.986795443277594,"COBALSYN-PWY",11858.4460620941,1
17.3893343472969,-7.20481119804054e-05,0.0193779837629273,0.826752645845244,0.981290793295834,"CODH-PWY",16.832438142149,0.596491228070175
19214.8201658431,0.00151640431937728,0.0193106442053626,0.355553771411853,0.963929870978775,"COLANSYN-PWY",16099.0708363893,1
57837.0944889297,0.000844839528374148,0.0189036994176947,0.83939231967857,0.981290793295834,"COMPLETE-ARO-PWY",59288.55581667,1
148.91554506123,5.62797835784484e-06,0.0193790618447786,0.982600980217148,0.999644237000148,"CRNFORCAT-PWY",174.892092564554,0.456140350877193
42783.8170625555,-0.000771416701871774,0.0187962575978178,0.866285389258358,0.986795443277594,"DAPLYSINESYN-PWY",43806.7743231765,1
1530.65582588575,-0.000508520473436968,0.0193375411884441,0.693657974645588,0.981290793295834,"DARABCATK12-PWY",1288.22043877991,1
4682.72951488946,-0.000134315396704653,0.0193416037653509,0.91298653087746,0.986795443277594,"DENITRIFICATION-PWY",4539.92169151173,1
50944.9541028605,6.93048496732408e-05,0.0190180241765849,0.984902072013388,0.999644237000148,"DENOVOPURINE2-PWY",51793.1171771912,1
811.508856616787,-0.00110652036046094,0.0193755598048589,0.0138695450593481,0.352262993734597,"DHGLUCONATE-PYR-CAT-PWY",1546.84378458075,0.912280701754386
35182.0524929529,0.00249746633514913,0.019093963692576,0.445400333410744,0.963929870978775,"DTDPRHAMSYN-PWY",38658.6658894172,1
12.8033497413521,-0.0001691156225927,0.0193759760916584,0.695047191296929,0.981290793295834,"ECASYN-PWY",83.6574353395192,0.421052631578947
5205.18317076714,-0.00176944134806084,0.0193680703268955,0.0116357400050515,0.352262993734597,"FAO-PWY",5960.26287030531,1
39622.5430509619,0.00242519229221028,0.0188318644700446,0.585778413415195,0.980371627402781,"FERMENTATION-PWY",38820.8180665152,1
